Time,Longitude  ,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
3448.0,8.63693974151276,50.082607429194276,724.214063691765,0,0.0,241.70606184728942
3449.0,8.636154989325076,50.08233634685601,724.214063691765,0,0.0,241.7054599555334
3450.0,8.635370246012986,50.08206525922799,724.214063691765,0,0.0,241.70485807742205
3451.0,8.634585511576464,50.081794166310296,724.214063691765,0,0.0,241.7042562049741
3452.0,8.633800786015508,50.081523068103046,724.214063691765,0,0.0,241.70365434289016
3453.0,8.633016069330106,50.08125196460638,724.214063691765,0,0.0,241.70305249169297
3454.0,8.632231361520239,50.08098085582036,724.214063691765,0,0.0,241.7024506448424
3455.0,8.631446662585898,50.080709741745125,724.214063691765,0,0.0,241.70184881224492
3456.0,8.63066197252707,50.080438622380775,724.214063691765,0,0.0,241.70124698609283
3457.0,8.62987729134374,50.08016749772744,724.214063691765,0,0.0,241.70064517008177
3458.0,8.629092619035902,50.07989636778521,724.214063691765,0,0.0,241.70004336373705
3459.0,8.628307955603539,50.07962523255421,724.214063691765,0,0.0,241.6994415652884
3460.0,8.627523301046635,50.079354092034535,724.214063691765,0,0.0,241.69883977712556
3461.0,8.626738655365184,50.07908294622631,724.214063691765,0,0.0,241.69823799731222
3462.0,8.62595401855917,50.07881179512963,724.214063691765,0,0.0,241.6976362269425
3463.0,8.62516939062858,50.07854063874463,724.214063691765,0,0.0,241.69703446638346
3464.0,8.624384771573402,50.078269477071395,724.214063691765,0,0.0,241.69643271423206
3465.0,8.623600161393624,50.077998310110054,724.214063691765,0,0.0,241.69583097151337
3466.0,8.622815560089233,50.0777271378607,724.214063691765,0,0.0,241.6952292372988
3467.0,8.622030967660216,50.077455960323455,724.214063691765,0,0.0,241.69462751307762
3468.0,8.62124638410656,50.077184777498445,724.214063691765,0,0.0,241.69402579965302
3469.0,8.620461809428253,50.07691358938577,724.214063691765,0,0.0,241.6934240938799
3470.0,8.61967724362528,50.07664239598551,724.214063691765,0,0.0,241.69282239507237
3471.0,8.618892686697633,50.07637119729781,724.214063691765,0,0.0,241.6922207089172
3472.0,8.618108138645297,50.076099993322785,724.214063691765,0,0.0,241.6916190307038
3473.0,8.617323599468257,50.07582878406052,724.214063691765,0,0.0,241.69101736094467
3474.0,8.616539069166505,50.07555756951113,724.214063691765,0,0.0,241.69041570140928
3475.0,8.615754547740021,50.07528634967474,724.214063691765,0,0.0,241.68981404944793
3476.0,8.614970035188797,50.07501512455146,724.214063691765,0,0.0,241.68921240957667
3477.0,8.614185531512822,50.07474389414139,724.214063691765,0,0.0,241.68861077614656
3478.0,8.613401036712082,50.074472658444655,724.214063691765,0,0.0,241.68800915369428
3479.0,8.612616550786566,50.074201417461346,724.214063691765,0,0.0,241.68740753903688
3480.0,8.611832073736252,50.07393017119158,724.214063691765,0,0.0,241.68680593353872
3481.0,8.611047605561138,50.073658919635484,724.214063691765,0,0.0,241.6862043398974
3482.0,8.610263146261204,50.073387662793145,724.214063691765,0,0.0,241.6856027517195
3483.0,8.609478695836438,50.07311640066469,724.214063691765,0,0.0,241.68500117498246
3484.0,8.608694254286835,50.07284513325022,724.214063691765,0,0.0,241.6843996065032
3485.0,8.607909821612374,50.07257386054986,724.214063691765,0,0.0,241.6837980485847
3486.0,8.607125397813045,50.07230258256371,724.214063691765,0,0.0,241.68319649897208
3487.0,8.606340982888833,50.07203129929188,724.214063691765,0,0.0,241.68259495842017
3488.0,8.605556576839728,50.07176001073448,724.214063691765,0,0.0,241.68199342701527
3489.0,8.604772179665716,50.07148871689163,724.214063691765,0,0.0,241.68139190546367
3490.0,8.603987791366784,50.071217417763414,724.214063691765,0,0.0,241.68079039067953
3491.0,8.603203411942918,50.07094611334997,724.214063691765,0,0.0,241.68018888789535
3492.0,8.602419041394109,50.07067480365141,724.214063691765,0,0.0,241.67958739374475
3493.0,8.601634679720338,50.07040348866783,724.214063691765,0,0.0,241.67898590786055
3494.0,8.600850326921597,50.07013216839935,724.214063691765,0,0.0,241.67838443224403
3495.0,8.60006598299787,50.06986084284606,724.214063691765,0,0.0,241.67778296423546
3496.0,8.599281647949146,50.0695895120081,724.214063691765,0,0.0,241.67718150659113
3497.0,8.598497321775412,50.06931817588558,724.214063691765,0,0.0,241.67658005959134
3498.0,8.597713004476654,50.069046834478584,724.214063691765,0,0.0,241.67597861958933
3499.0,8.59692869605286,50.06877548778724,724.214063691765,0,0.0,241.6753771888774
